0,0
479,0
0,1
479,1
0,2
479,2
0,3
479,3
0,4
479,4
0,5
479,5
0,6
479,6
0,7
479,7
0,8
479,8
0,9
479,9
0,10
479,10
0,11
479,11
0,12
479,12
0,13
479,13
0,14
479,14
0,15
479,15
0,16
479,16
0,17
479,17
0,18
479,18
0,19
479,19
0,20
479,20
0,21
479,21
0,22
479,22
0,23
479,23
0,24
479,24
0,25
479,25
0,26
479,26
0,27
479,27
0,28
479,28
0,29
479,29
0,30
479,30
0,31
479,31
0,32
479,32
0,33
479,33
0,34
479,34
0,35
479,35
0,36
479,36
0,37
479,37
0,38
479,38
0,39
479,39
0,40
479,40
0,41
479,41
0,42
479,42
0,43
479,43
0,44
479,44
0,45
479,45
0,46
479,46
0,47
479,47
0,48
479,48
0,49
479,49
0,50
479,50
0,51
479,51
0,52
479,52
0,53
479,53
0,54
479,54
0,55
479,55
0,56
479,56
0,57
479,57
0,58
479,58
0,59
479,59
0,60
479,60
0,61
479,61
0,62
479,62
0,63
479,63
0,64
479,64
0,65
479,65
0,66
479,66
0,67
479,67
0,68
479,68
0,69
479,69
0,70
479,70
0,71
479,71
0,72
479,72
0,73
479,73
0,74
479,74
0,75
479,75
0,76
479,76
0,77
479,77
0,78
479,78
0,79
479,79
0,80
479,80
0,81
479,81
0,82
479,82
0,83
479,83
0,84
479,84
0,85
479,85
0,86
479,86
0,87
479,87
0,88
479,88
0,89
479,89
0,90
479,90
0,91
479,91
0,92
479,92
0,93
479,93
0,94
479,94
0,95
479,95
0,96
479,96
0,97
479,97
0,98
479,98
0,99
479,99
0,100
479,100
0,101
326,101
328,101
479,101
0,102
146,102
152,102
152,102
154,102
330,102
338,102
479,102
0,103
146,103
154,103
327,103
341,103
342,103
344,103
479,103
0,104
142,104
144,104
144,104
157,104
323,104
325,104
326,104
342,104
342,104
344,104
479,104
0,105
142,105
157,105
323,105
325,105
325,105
343,105
479,105
0,106
140,106
158,106
323,106
344,106
479,106
0,107
140,107
161,107
322,107
345,107
479,107
0,108
140,108
161,108
161,108
163,108
321,108
347,108
479,108
0,109
139,109
162,109
319,109
321,109
321,109
347,109
479,109
0,110
138,110
163,110
320,110
346,110
479,110
0,111
138,111
163,111
320,111
347,111
479,111
0,112
137,112
164,112
319,112
347,112
479,112
0,113
137,113
165,113
317,113
319,113
319,113
347,113
479,113
0,114
137,114
164,114
317,114
319,114
319,114
348,114
479,114
0,115
137,115
164,115
319,115
348,115
479,115
0,116
137,116
165,116
318,116
348,116
479,116
0,117
137,117
165,117
317,117
348,117
479,117
0,118
137,118
166,118
310,118
314,118
315,118
348,118
479,118
0,119
137,119
167,119
314,119
347,119
479,119
0,120
137,120
170,120
305,120
309,120
310,120
347,120
479,120
0,121
137,121
173,121
309,121
347,121
479,121
0,122
137,122
174,122
303,122
305,122
307,122
346,122
479,122
0,123
137,123
175,123
303,123
305,123
306,123
346,123
479,123
0,124
137,124
177,124
299,124
301,124
304,124
347,124
479,124
0,125
137,125
178,125
303,125
347,125
479,125
0,126
137,126
179,126
303,126
347,126
479,126
0,127
137,127
180,127
301,127
349,127
479,127
0,128
137,128
182,128
300,128
347,128
479,128
0,129
137,129
183,129
299,129
346,129
347,129
349,129
479,129
0,130
136,130
184,130
298,130
347,130
479,130
0,131
136,131
184,131
297,131
348,131
479,131
0,132
135,132
185,132
296,132
349,132
479,132
0,133
134,133
186,133
291,133
293,133
295,133
350,133
479,133
0,134
134,134
187,134
294,134
350,134
479,134
0,135
133,135
188,135
293,135
351,135
479,135
0,136
132,136
189,136
292,136
351,136
479,136
0,137
132,137
189,137
289,137
291,137
291,137
352,137
479,137
0,138
131,138
190,138
290,138
353,138
479,138
0,139
130,139
191,139
290,139
353,139
479,139
0,140
130,140
192,140
289,140
353,140
479,140
0,141
130,141
192,141
288,141
354,141
479,141
0,142
129,142
194,142
287,142
355,142
479,142
0,143
129,143
194,143
286,143
355,143
479,143
0,144
128,144
195,144
195,144
197,144
285,144
355,144
479,144
0,145
127,145
196,145
196,145
198,145
285,145
356,145
479,145
0,146
127,146
197,146
282,146
356,146
479,146
0,147
127,147
198,147
282,147
356,147
479,147
0,148
126,148
198,148
282,148
357,148
479,148
0,149
126,149
199,149
199,149
202,149
281,149
357,149
479,149
0,150
125,150
200,150
277,150
279,150
280,150
358,150
479,150
0,151
125,151
201,151
276,151
278,151
280,151
358,151
479,151
0,152
125,152
201,152
276,152
278,152
279,152
359,152
479,152
0,153
124,153
202,153
277,153
359,153
479,153
0,154
124,154
203,154
277,154
359,154
479,154
0,155
123,155
204,155
276,155
360,155
479,155
0,156
123,156
205,156
276,156
360,156
479,156
0,157
123,157
206,157
272,157
274,157
275,157
360,157
479,157
0,158
122,158
206,158
274,158
360,158
479,158
0,159
122,159
207,159
273,159
360,159
479,159
0,160
122,160
208,160
272,160
361,160
361,160
363,160
479,160
0,161
121,161
208,161
271,161
362,161
362,161
364,161
479,161
0,162
120,162
209,162
270,162
362,162
479,162
0,163
120,163
210,163
270,163
363,163
479,163
0,164
120,164
211,164
269,164
363,164
479,164
0,165
120,165
212,165
267,165
363,165
479,165
0,166
119,166
212,166
267,166
363,166
479,166
0,167
119,167
213,167
267,167
363,167
479,167
0,168
119,168
214,168
266,168
365,168
479,168
0,169
119,169
215,169
265,169
364,169
479,169
0,170
118,170
215,170
264,170
364,170
479,170
0,171
118,171
216,171
263,171
365,171
479,171
0,172
118,172
217,172
260,172
262,172
263,172
365,172
479,172
0,173
117,173
218,173
262,173
365,173
479,173
0,174
117,174
218,174
218,174
220,174
261,174
365,174
479,174
0,175
117,175
220,175
260,175
366,175
479,175
0,176
116,176
220,176
220,176
222,176
259,176
366,176
479,176
0,177
116,177
221,177
256,177
258,177
259,177
366,177
479,177
0,178
116,178
222,178
258,178
366,178
479,178
0,179
116,179
222,179
255,179
257,179
257,179
367,179
479,179
0,180
115,180
223,180
256,180
367,180
479,180
0,181
115,181
224,181
224,181
226,181
256,181
367,181
479,181
0,182
115,182
224,182
255,182
368,182
479,182
0,183
115,183
225,183
254,183
368,183
479,183
0,184
112,184
114,184
115,184
226,184
253,184
368,184
479,184
0,185
114,185
226,185
253,185
368,185
479,185
0,186
114,186
227,186
252,186
368,186
479,186
0,187
113,187
228,187
251,187
369,187
479,187
0,188
113,188
228,188
249,188
369,188
479,188
0,189
113,189
229,189
248,189
250,189
250,189
369,189
479,189
0,190
113,190
230,190
249,190
369,190
479,190
0,191
113,191
231,191
248,191
369,191
479,191
0,192
112,192
232,192
233,192
235,192
247,192
370,192
479,192
0,193
112,193
233,193
247,193
370,193
479,193
0,194
112,194
234,194
246,194
370,194
479,194
0,195
112,195
234,195
245,195
370,195
479,195
0,196
112,196
235,196
244,196
370,196
479,196
0,197
112,197
236,197
243,197
370,197
479,197
0,198
112,198
236,198
241,198
371,198
479,198
0,199
111,199
238,199
241,199
371,199
479,199
0,200
112,200
239,200
240,200
371,200
479,200
0,201
111,201
239,201
239,201
371,201
479,201
0,202
111,202
371,202
479,202
0,203
111,203
371,203
479,203
0,204
111,204
371,204
479,204
0,205
111,205
371,205
479,205
0,206
111,206
371,206
479,206
0,207
111,207
371,207
479,207
0,208
111,208
371,208
479,208
0,209
111,209
371,209
479,209
0,210
111,210
371,210
479,210
0,211
111,211
371,211
479,211
0,212
111,212
371,212
479,212
0,213
111,213
371,213
479,213
0,214
111,214
371,214
479,214
0,215
111,215
371,215
479,215
0,216
111,216
371,216
479,216
0,217
111,217
371,217
479,217
0,218
111,218
371,218
479,218
0,219
112,219
370,219
479,219
0,220
112,220
370,220
479,220
0,221
112,221
370,221
479,221
0,222
112,222
370,222
479,222
0,223
112,223
370,223
479,223
0,224
112,224
370,224
479,224
0,225
112,225
369,225
479,225
0,226
112,226
369,226
479,226
0,227
112,227
369,227
479,227
0,228
112,228
369,228
479,228
0,229
113,229
369,229
479,229
0,230
113,230
368,230
479,230
0,231
113,231
368,231
479,231
0,232
113,232
368,232
479,232
0,233
114,233
368,233
479,233
0,234
114,234
368,234
479,234
0,235
114,235
368,235
479,235
0,236
114,236
367,236
479,236
0,237
114,237
367,237
479,237
0,238
114,238
367,238
479,238
0,239
114,239
367,239
479,239
0,240
114,240
367,240
479,240
0,241
114,241
367,241
479,241
0,242
114,242
367,242
479,242
0,243
114,243
367,243
479,243
0,244
114,244
367,244
479,244
0,245
114,245
367,245
479,245
0,246
114,246
367,246
479,246
0,247
114,247
367,247
479,247
0,248
114,248
367,248
479,248
0,249
113,249
367,249
479,249
0,250
113,250
367,250
479,250
0,251
113,251
367,251
479,251
0,252
113,252
367,252
479,252
0,253
112,253
367,253
479,253
0,254
112,254
367,254
479,254
0,255
112,255
367,255
479,255
0,256
112,256
367,256
479,256
0,257
112,257
367,257
479,257
0,258
112,258
367,258
479,258
0,259
112,259
367,259
479,259
0,260
111,260
368,260
479,260
0,261
111,261
368,261
479,261
0,262
111,262
368,262
479,262
0,263
111,263
368,263
479,263
0,264
111,264
368,264
479,264
0,265
111,265
368,265
479,265
0,266
111,266
368,266
479,266
0,267
112,267
368,267
479,267
0,268
112,268
368,268
479,268
0,269
112,269
367,269
479,269
0,270
112,270
367,270
479,270
0,271
113,271
367,271
479,271
0,272
113,272
367,272
479,272
0,273
112,273
366,273
479,273
0,274
113,274
366,274
479,274
0,275
113,275
366,275
479,275
0,276
113,276
365,276
479,276
0,277
113,277
365,277
479,277
0,278
113,278
365,278
479,278
0,279
112,279
365,279
479,279
0,280
112,280
365,280
479,280
0,281
111,281
366,281
479,281
0,282
111,282
366,282
479,282
0,283
111,283
366,283
479,283
0,284
110,284
367,284
479,284
0,285
110,285
367,285
479,285
0,286
109,286
368,286
479,286
0,287
108,287
368,287
479,287
0,288
107,288
369,288
479,288
0,289
107,289
370,289
479,289
0,290
105,290
371,290
479,290
0,291
104,291
371,291
479,291
0,292
103,292
372,292
479,292
0,293
102,293
373,293
479,293
0,294
101,294
374,294
479,294
0,295
100,295
376,295
479,295
0,296
95,296
97,296
98,296
376,296
479,296
0,297
97,297
377,297
479,297
0,298
96,298
378,298
479,298
0,299
95,299
380,299
479,299
0,300
95,300
381,300
479,300
0,301
93,301
382,301
479,301
0,302
91,302
383,302
479,302
0,303
90,303
384,303
479,303
0,304
89,304
386,304
479,304
0,305
87,305
387,305
479,305
0,306
86,306
388,306
479,306
0,307
85,307
389,307
479,307
0,308
76,308
78,308
84,308
390,308
479,308
0,309
81,309
391,309
479,309
0,310
73,310
75,310
77,310
394,310
479,310
0,311
74,311
396,311
397,311
399,311
479,311
0,312
72,312
397,312
479,312
0,313
72,313
398,313
479,313
0,314
71,314
399,314
479,314
0,315
70,315
401,315
479,315
0,316
70,316
402,316
479,316
0,317
70,317
403,317
479,317
0,318
70,318
404,318
479,318
0,319
68,319
405,319
479,319
0,320
68,320
405,320
479,320
0,321
66,321
406,321
479,321
0,322
64,322
408,322
479,322
0,323
62,323
409,323
479,323
0,324
59,324
411,324
479,324
0,325
58,325
394,325
394,325
412,325
479,325
0,326
57,326
81,326
81,326
394,326
395,326
414,326
479,326
0,327
57,327
80,327
81,327
395,327
396,327
416,327
479,327
0,328
59,328
79,328
80,328
393,328
394,328
396,328
397,328
418,328
479,328
0,329
59,329
79,329
81,329
118,329
119,329
394,329
394,329
396,329
397,329
422,329
479,329
0,330
59,330
78,330
84,330
112,330
122,330
124,330
124,330
394,330
398,330
422,330
479,330
0,331
61,331
77,331
82,331
84,331
85,331
87,331
87,331
89,331
119,331
122,331
122,331
125,331
125,331
393,331
399,331
422,331
479,331
0,332
61,332
77,332
124,332
393,332
399,332
422,332
479,332
0,333
61,333
76,333
124,333
392,333
400,333
422,333
479,333
0,334
61,334
75,334
124,334
392,334
400,334
420,334
479,334
0,335
61,335
74,335
123,335
358,335
359,335
361,335
361,335
390,335
399,335
401,335
401,335
420,335
479,335
0,336
62,336
74,336
123,336
358,336
366,336
388,336
402,336
419,336
479,336
0,337
62,337
73,337
123,337
358,337
368,337
370,337
377,337
380,337
403,337
419,337
479,337
0,338
62,338
72,338
123,338
358,338
358,338
360,338
404,338
418,338
479,338
0,339
62,339
71,339
123,339
358,339
358,339
360,339
405,339
418,339
479,339
0,340
62,340
70,340
122,340
358,340
405,340
418,340
479,340
0,341
62,341
70,341
122,341
357,341
406,341
418,341
479,341
0,342
63,342
67,342
68,342
71,342
122,342
357,342
408,342
418,342
479,342
0,343
121,343
358,343
408,343
418,343
479,343
0,344
121,344
357,344
410,344
417,344
479,344
0,345
121,345
357,345
411,345
416,345
479,345
0,346
121,346
357,346
412,346
414,346
414,346
416,346
479,346
0,347
120,347
357,347
479,347
0,348
120,348
357,348
479,348
0,349
120,349
357,349
479,349
0,350
120,350
357,350
479,350
0,351
120,351
357,351
479,351
0,352
120,352
357,352
479,352
0,353
120,353
357,353
479,353
0,354
120,354
358,354
479,354
0,355
119,355
358,355
358,355
360,355
479,355
0,356
120,356
129,356
129,356
358,356
479,356
0,357
120,357
129,357
129,357
358,357
479,357
0,358
119,358
129,358
129,358
358,358
479,358
0,359
119,359
128,359
129,359
359,359
479,359
